1-350,,Original works,,,,,
1,,Opera,,,,,
1,O1,Don Sanche (Le château de l'amour),vv ch orch,,1824–25,Stage,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
425/3,A48/3,Allegretto,pf,,1838–39,"Piano, arr.","based on No.3 of Divertissement à la hongroise, D.818 by Franz Schubert; 1st version of S.425a/3"
425a,A48,Mélodies hongroises d'après Franz Schubert (Schuberts ungarische Melodien),pf,,1846,"Piano, arr.",2nd (simplified) version of S.425
425a/1,A48/1,Andante,pf,,1846,"Piano, arr.",2nd (simplified) version of S.425a/1
425a/2,A48/2,Marcia,pf,,1846,"Piano, arr.","4th (simplified) version of S.425/2a, S.425/2b, S.425/2c, S.425/2d, S.425/e ("" 2nd Diabelli edition"")"
425a/3,A48/3,Allegretto,pf,,1846,"Piano, arr.",2nd (simplified) version of S.425/3
426,A123,Märsche von Franz Schubert (3):,pf,,1846,"Piano, arr.",
426/1,A123/1,Trauermarsch (Grande marche funèbre),pf,,1846,"Piano, arr.","based on No.5 of 6 Grandes marches, D.819 by Franz Schubert; arr. for orch as S.363/2, for pf4h as S.632/2"
426/2,A123/2,Grande marche,pf,,1846,"Piano, arr.","using themes from No.3 of 6 Grandes marches, D.819, and Grande marche funèbre, D.859 by Franz Schubert"
426/3,A123/3,Grande marche caractéristique,pf,,1846,"Piano, arr.","using themes from Nos.1 and 2 of 2 Marches caractéristiques, D.968b, and Nos.1 and 2 of 6 Grandes marches, D.819 by Franz Schubert"
426a,—,Marche militaire (Grande paraphrase de concert),pf,,1870?,"Piano, arr.","based on No.1 of 3 Marches militaires, D.733 by Franz Schubert"
427,A131,Soirées de Vienne (Valses-caprices d''après François Schubert),pf,,1846–52,"Piano, arr.",based on pf pieces by Franz Schubert
427/1,A131/1,(Allegretto malinconico),pf,A? major,1846–52,"Piano, arr.","based on themes from 36 Originaltänze, D.365; Wiener Damen-Ländler und Ecossaisen, D.734; and 18 German Dances and Ecossaises, D.783 by Franz Schubert"
427/2,A131/2,(Poco Allegro),pf,A? major,1846–52,"Piano, arr.","based on themes from 36 Originaltänze, D.365 and 38 Waltzes, Ländler and Ecossaises, D.145 by Franz Schubert"
427/3,A131/3,(Allegro vivace),pf,E major,1846–52,"Piano, arr.","based on themes from 18 Deutsche und Ecossaisen, D.783; 36 Originaltänze, D.365 and 38 Waltzes, Ländler and Ecossaises, D.145 by Franz Schubert"
427/4,A131/4,(Andantino a capriccio),pf,D? major,1846–52,"Piano, arr.","based on themes from 36 Originaltänze, D.365 by Franz Schubert"
427/5,A131/5,(Moderato cantabile con affetto),pf,G? major,1846–52,"Piano, arr.","based on themes from 36 Originaltänze, D.365 and 12 Valses nobles, D.969 by Franz Schubert"
427/6,A131/6,(Allegro con strepito),pf,A minor,1846–52,"Piano, arr.","based on themes from 12 Valses nobles, D.969; and Valses sentimentales, D.779 by Franz Schubert; 1st version of S.427/6a, S.427/6b"
427/6a,A131/6,(Allegro con spirito),pf,A minor,1879,"Piano, arr.","2nd version of S.427/6, S.427/6a"
427/6b,A131/6,(Allegro con spirito),pf,A minor,1883?,"Piano, arr.","3rd version of S.427/6, S.427/6a"
427/7,A131/7,(Allegro spiritoso),pf,A major,1846–52,"Piano, arr.","based on themes from 18 German Dances and Ecossaises, D.783 by Franz Schubert"
427/8,A131/8,(Allegro con brio),pf,D major,1846–52,"Piano, arr.","based on themes from 18 German Dances and Ecossaises, D.783 and 12 Valses nobles, D.969 by Franz Schubert"
427/9,A131/9,(Preludio a capriccio),pf,A? major,1846–52,"Piano, arr.","based on themes from 36 Originaltänze, D.365 by Franz Schubert"
428,A115,Feuille morte (Élégie d'après Soriano),pf,,1845,"Piano, arr.",based on an unidentified composition by Mariano Soriano Fuertes
429,A293,Polonaise aus der Oper Jewgeny Onegin,pf,,1879,"Piano, arr.","based on the Polonaise from the opera Eugene Onegin, Op.24 by Pyotr Ilyich Tchaikovsky"
430,A318,Valse de concert,pf,,1882–83,"Piano, arr.",based on part of the Suite en forme de valse byJános Végh
431/1,A149/1,Salve Maria de Jérusalem,pf,,1848,"Piano, arr.",arr. of Giselda's prayer from the opera I Lombardi alla prima crociata by Giuseppe Verdi; 1st version of S.431/2
431/2,A149/2,Salve Maria de Jérusalem,pf,,1882,"Piano, arr.",2nd version of S.431/1
431a,A138,Paraphrase de concert sur Ernani I,pf,,1847,"Piano, arr.",based on different themes from the opera Ernani by Giuseppe Verdi than S.432
432,A203,Paraphrase de concert sur Ernani II,pf,,1859,"Piano, arr.",based on different themes from the opera Ernani by Giuseppe Verdi than S.431a
433,A199,Miserere du Trovatore (Paraphrase de concert),pf,,1859,"Piano, arr.",based on the Miserere from Act IV of the opera Il Trovatore by Giuseppe Verdi
434,A187,Paraphrase de concert sur Rigoletto,pf,,1855–59?,"Piano, arr.",based on the quartet from Act III of the opera Rigoletto by Giuseppe Verdi
435,A240,Finale de Don Carlos (Coro di festa e Marcia funebre),pf,,1867–68,"Piano, arr.","arr. of the finale (""Ce jour est plein d'allégresse"") from the opera Don Carlos by Giuseppe Verdi"
436,A276,Danza sacra e duetto finale d’Aida,pf,,1876?,"Piano, arr.",arrs. of extracts from
437/1,A284,Agnus Dei della Messa da Requiem di Giuseppe Verdi,pf,,1877,"Piano, arr.",based on No.5 of the Requiem by Giuseppe Verdi; 1st version of S.437/1
437/2,A284,Agnus Dei della Messa da Requiem di Giuseppe Verdi,pf,,1882,"Piano, arr.",2nd version of S.437/2
438,A314,Réminiscences de Boccanegra,pf,,1882,"Piano, arr.",based on themes from the rev. version of the opera Simon Boccanegra by Giuseppe Verdi
439,A200,Phantasiestück über Motive aus Rienzi,pf,,1859,"Piano, arr.","based on the battle-hymn ""Santo spitiro cavaliere"" (Act III, No.10) from the opera Rienzi, WWV.49 by Richard Wagner"
440,A204,Spinnerlied aus dem Fliegenden Holländer,pf,,1860,"Piano, arr.","based on the Chœur des fileuses from Act II of the opera Der fliegende Holländer, WWV.63 by Richard Wagner"
441,A259,Ballade aus dem Fliegenden Holländer,pf,,1872,"Piano, arr.","based on Senta's ballad from Act II of the opera Der fliegende Holländer, WWV.63 by Richard Wagner"
442,A146,Ouvertüre zu Tannhäuser,pf,,1848,"Piano, arr.","based on the Overture to the opera Tannhäuser, WWV.70 by Richard Wagner"
443/1,A210a,Pilgerchor aus Tannhäuser,pf,,1861,"Piano, arr.","based on the opening of the overture from the opera Tannhäuser, WWV.70 by Richard Wagner; 1st version of S.443/2"
443/2,A210b,Pilgerchor aus Tannhäuser,pf,,1885?,"Piano, arr.",2nd version of S.443/1
444,A163,O du mein holder Abendstern (Rezitativ und Romanze aus der Oper Tannhäuser),pf,,1849,"Piano, arr.","based on Wolfram's aria from Act III of the opera Tannhäuser, WWV.70 by Richard Wagner; arr. for vc pf (with Bernhard Cossmann) as S.380"
445,A176,Stücke aus Tannhäuser und Lohengrin (2):,pf,,1852,"Piano, arr.",arr. for pf4h as S.634b
445/1a,A176/1,Einzug der Gäste auf der Wartburg,pf,,1852,"Piano, arr.","based on the March from Act II of the opera Tannhäuser, WWV.70 by Richard Wagner;"
,,,,,,,"1st version of S.445/1b, S.445/1c; arr. for pf4h as S.634b/1"
445/1b,A176/1,Einzug der Gäste auf der Wartburg,pf,,1874,"Piano, arr.","2nd version of S.445/1a, S.445/1c"
445/1c,A176/1,Einzug der Gäste auf der Wartburg,pf,,1876,"Piano, arr.","3rd version (""Neue vermehtre Ausgabe"") of S.445/1a, S.445/1b"
445/2,A176/2,Elsas Brautzug zum Münster,pf,,1852,"Piano, arr.","based on Elsa's bridal procession from Act II of the opera Lohengrin, WWV.75 by Richard Wagner; arr. for pf4h as S.634b/2"
446,A185,Aus Lohengrin,pf,,1854,"Piano, arr.","based on themes from the opera Lohengrin, WWV 75 by Richard Wagner"
446/1,A185/1,Festspiel und Brautlied,pf,,1854,"Piano, arr.","based on the Prelude and Bridal Chorus from Act III of the opera Lohengrin, WWV.75 by Richard Wagner"
446/2,A185/2,Elsas Traum,pf,,1854,"Piano, arr.","based on Elsa's Dream from Act I of the opera Lohengrin, WWV.75 by Richard Wagner"
446/3,A185/3,Lohengrins Verweis an Elsa,pf,,1854,"Piano, arr.","based on Lohengrin's Rebuke to Elsa from Act III of the opera Lohengrin, WWV.75 by Richard Wagner"
447,A239,Isoldens Liebestod (Schlußszene),pf,,1867,"Piano, arr.","arr. of the transfiguration scene from the opera Tristan und Isolde, WWV.90 by Richard Wagner"
448,A254,Am stillen Herd,pf,,1871,"Piano, arr.","based on the song from Act I of Die Meistersinger von Nürnberg, WWV 96 by Richard Wagner"
449,A269,Walhall aus Der Ring des Nibelungen,pf,,1875,"Piano, arr.","based on themes from the final scene of the opera Das Rheingold, WWV.86A by Richard Wagner"
450,A315,Feierlicher Marsch zum heiligen Gral aus Parsifal,pf,,1882,"Piano, arr.","based on the theme of the march from Act I of the opera Parsifal, WWV.111 by Richard Wagner"
451,A68,Freischütz Fantasie,pf,,1840,"Piano, arr.","based on ""Und ob die Wolke sie verhülle"" (Act III) and Waltz (Act I) from the opera Der Freischütz, Op.77 by Carl Maria von Weber"
452,A151,Leyer und Schwerdt (Heroide nach Carl Maria von Weber),pf,,1848,"Piano, arr.","based on the themes of Nos.6, 3 and 2 from the choral song collection Leyer und Schwerdt by Carl Maria von Weber"
453,A152,"Einsam bin ich, nicht allein (Volkslied aus dem Schauspiel Preziosa)",pf,,1848,"Piano, arr.","based on Preciosa's song (Act II, No.7) from the incidental music to Preciosa, Op.78 by Carl Maria von Weber"
454,A150,Schlummerlied mit Arabesken,pf,,1848,"Piano, arr.","based on the chorus Schlummerlied, Op.68 No.4, by Carl Maria von Weber"
455,A175,Polonaise brillante [Weber],pf,,1851,"Piano, arr.","arr. of the Polacca brillante, Op.72 by Carl Maria von Weber; arr. for pf orch as S.367"
456,A281,Valse d'Adèle (Transcription brillante),pf,,1877,"Piano, arr.",arr. of No.3 of 6 Etudes pour la main gauche seule by Géza Zichy
457#,—,,,,,,number not allocated
458,A51,Reminiscences de La Scala (Fantasie über italienische Opernmelodien),pf,,1838–39,"Piano, arr.",using themes from the opera Il giuramento by Saverio Mercadante and another unidentified source
459#,—,,,,,,number not allocated
460,A330,Kavallerie-Geschwindmarsch,pf,,1883?,"Piano, arr.",lost; possibly 2nd version of S.233
461-577ter,,"Partitions de piano, transcriptions, etc.",,,,,
461/1,A217,À la Chapelle Sixtine (Miserere d'Allegri et Ave verum Corpus de Mozart),pf,,1862,"Piano, transcr.","based on the Miserere by Gregorio Allegri and Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; 1st version of S.461/2; arr. for orch as S.360"
461/2,A217,À la Chapelle Sixtine (Miserere d'Allegri et Ave verum Corpus de Mozart),pf,,1862,"Piano, transcr.","2nd version of S.461/1; arr. for pf4h as S.633, for org as S.658"
461a,—,Ave verum corpus de Mozart,pf,,1867,"Piano, transcr.","arr. of the Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; arr. for org/harm as S.674d"
462,A92,Preludes and Fugues by J.S. Bach (6):,pf,,1842–50,"Piano, transcr.",
462/1,A92/1,Präludium und Fuge,pf,A minor,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV.543 by Johann Sebastian Bach"
462/2,A92/2,Präludium und Fuge,pf,C major,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV 545 by Johann Sebastian Bach"
462/3,A92/3,Präludium und Fuge,pf,C minor,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV 546 by Johann Sebastian Bach"
462/4,A92/4,Präludium und Fuge,pf,C major,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV 547 by Johann Sebastian Bach"
462/5,A92/5,Präludium und Fuge,pf,E minor,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV 548 by Johann Sebastian Bach"
462/6,A92/6,Präludium und Fuge,pf,B minor,1842–50,"Piano, transcr.","arr. of Prelude and Fugue, BWV 544 by Johann Sebastian Bach"
463,A244,Orgel Fantasie und Fuge,pf,G minor,1861?,"Piano, transcr.","arr. of Fantasia and Fugue, BWV 542, by Johann Sebastian Bach"
463,A244,Orgel Fantasie und Fuge,pf,G minor,1868,"Piano, transcr.",2nd version of S.463/1
463a,A37b/1,Symphonie No.5 de Beethoven,pf,C minor,1837,"Piano, transcr.","arr. of the Symphony No.5, Op.67 by Ludwig van Beethoven; 1st version of S.464/5"
463b,A37b/2,Symphonie No.6 de Beethoven,pf,F major,1837,"Piano, transcr.","arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 1st version of S.463c, S.464/6"
463c,A37b/2,Symphonie No.6 de Beethoven,pf,F major,1837,"Piano, transcr.","arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 2nd version of S.463b, S.464/6"
463d,A37b/3,Symphonie No.7 de Beethoven,pf,A major,1837,"Piano, transcr.","arr. of the Symphony No.7, Op.92 by Ludwig van Beethoven; 1st version of S.464/7"
463e,A37a,Marche funèbre de la Symphonie héroïque de Beethoven,pf,,1837,"Piano, transcr.","arr. of movt. III from Symphony No.3, Op.55 by Ludwig van Beethoven; rev. in S.464/3"
464,A37,Symphonies de Beethoven (9):,pf,,1863–64,"Piano, transcr.",
464/1,A37c/1,Symphonie No.1 de Beethoven,pf,C major,1863–64,"Piano, transcr.","arr. of the Symphony No.1, Op.15 by Ludwig van Beethoven"
464/2,A37c/2,Symphonie No.2 de Beethoven,pf,D major,1863–64,"Piano, transcr.","arr. of the Symphony No.2, Op.36 by Ludwig van Beethoven;"
464/3,A37c/3,Symphonie No.3 de Beethoven,pf,E? major,1863–64,"Piano, transcr.","arr. of the Symphony No.3, Op.55 by Ludwig van Beethoven; movt.II based on S.463e"
464/4,A37c/4,Symphonie No.4 de Beethoven,pf,B? major,1863–64,"Piano, transcr.","arr. of the Symphony No.4, Op.60 by Ludwig van Beethoven;"
464/5,A37c/5,Symphonie No.5 de Beethoven,pf,C minor,1863–64,"Piano, transcr.","arr. of the Symphony No.5, Op.67 by Ludwig van Beethoven; 2nd version of S.463a"
464/6,A37c/6,Symphonie No.6 de Beethoven,pf,F major,1863–64,"Piano, transcr.","arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 3rd version of S.463b, S.463c"
464/7,A37c/7,Symphonie No.7 de Beethoven,pf,A major,1863–64,"Piano, transcr.","arr. of the Symphony No.7, Op.92 by Ludwig van Beethoven; 2nd version of S.463c"
464/8,A37c/8,Symphonie No.8 de Beethoven,pf,F major,1863–64,"Piano, transcr.","arr. of the Symphony No.8, Op.93 by Ludwig van Beethoven"
464/9,A37c/9,Symphonie No.9 de Beethoven,pf,D minor,1863–64,"Piano, transcr.","arr. of the Symphony No.9, Op.125 by Ludwig van Beethoven; arr. for pf as S.657"
465,A69,Grand septuor de Beethoven,pf,,1840,"Piano, transcr.","arr. of the Septet, Op.20 by Ludwig van Beethoven; also arr. for pf4h as S.634"
466a,A58,Adelaide von Beethoven,pf,,1839,"Piano, transcr.","arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 1st version of S.466, S.466b"
466b,A58,Adelaide von Beethoven,pf,,1841,"Piano, transcr.","arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 2nd version of S.466, S.466a"
466,A58,Adelaide von Beethoven,pf,,1847,"Piano, transcr.","arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 3rd version of S.466a, S.466b"
467,A70,Beethovens geistliche Lieder von Gellert (6):,pf,,1840,"Piano, transcr.","arr. of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven; published as vol.1 of Konzerttranskriptionen über 10 geistliche Lieder von Beethoven und Schubert"
467/1,A70/1,Gottes Macht und Vorsehung,pf,,1840,"Piano, transcr.","arr. of No.5 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
467/2,A70/2,Bitten,pf,,1840,"Piano, transcr.","arr. of No.1 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
467/3,A70/3,Bußlied,pf,,1840,"Piano, transcr.","arr. of No.6 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
467/4,A70/4,Vom Tode,pf,,1840,"Piano, transcr.","arr. of No.3 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
467/5,A70/5,Die Liebe des Nächsten,pf,,1840,"Piano, transcr.","arr. of No.2 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
467/6,A70/6,Die Ehre Gottes aus der Natur,pf,,1840,"Piano, transcr.","arr. of No.4 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
468,A161,Beethovens Lieder von Goethe (6),pf,,1849,"Piano, transcr.",
468/1,A161/1,Mignon,pf,,1849,"Piano, transcr.","arr. of No.1 of 6 songs, Op.75 by Ludwig van Beethoven"
468/2,A161/2,Mit einem gemalten Bande,pf,,1849,"Piano, transcr.","arr. of No.3 of 3 Songs, Op.83 by Ludwig van Beethoven"
468/3,A161/3,Freudvoll und leidvoll,pf,,1849,"Piano, transcr.","arr. of the song from the incidental music to Egmont, Op.84 by Ludwig van Beethoven"
468/4,A161/4,Es war einmal ein König,pf,,1849,"Piano, transcr.","arr. of No.3 of 6 songs, Op.75 by Ludwig van Beethoven"
468/5,A161/5,Wonne der Wehmut,pf,,1849,"Piano, transcr.","arr. of No.1 of 3 Songs, Op.83 by Ludwig van Beethoven"
468/6,A161/6,Die Trommel gerühret,pf,,1849,"Piano, transcr.","arr. of the song from the incidental music to Egmont, Op.84 by Ludwig van Beethoven"
469,A162,An die ferne Geliebte (Liederkreis von Ludwig van Beethoven):,pf,,1849,"Piano, transcr.","arr. of the song cycle An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/1,A162/1,Auf dem Hügel,pf,,1849,"Piano, transcr.","arr. of No.1 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/2,A162/2,Wo die Bergen,pf,,1849,"Piano, transcr.","arr. of No.2 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/3,A162/3,Leichte Segler,pf,,1849,"Piano, transcr.","arr. of No.3 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/4,A162/4,Diese Wolken,pf,,1849,"Piano, transcr.","arr. of No.4 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/5,A162/5,Es kehret der Maien,pf,,1849,"Piano, transcr.","arr. of No.5 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
469/6,A162/6,Nimm sie hin denn,pf,,1849,"Piano, transcr.","arr. of No.6 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
470,A16a,Episode de la vie d'un artiste (Grande symphonie fantastique par Hector Berlioz),pf,,1833,"Piano, transcr.","arr. of the Symphonie fantastique, H.48 by Hector Berlioz; 4th movement rev. as S.470a/2"
470a/1,A16b,L'idée fixe (Andante amoroso d'après une mélodie de Berlioz),pf,,1833,"Piano, transcr.","formerly S.395; based on the main theme from the Symphonie fantastique, H.48 by Hector Berlioz"
470a/2,A16c,Marche au supplice de la Symphonie fantastique (Episode de la vie d'un artiste de Hector Berlioz),pf,,1865,"Piano, transcr.",2nd version of 4th movement from S.470
471,A31,Ouverture des Francs-juges de Hector Berlioz,pf,,1833,"Piano, transcr.","arr. of the concert overture to the opera Les francs-juges, H.23 by Hector Berlioz"
472/1,D5a,Harold en Italie (Symphonie de Berlioz),pf (+ va),,1836,"Piano, transcr.","arr. of the symphony Harold en Italie, H.68 by Hector Berlioz; 1st version of S.472/2"
472/2,D5b,Harold en Italie (Symphonie de Berlioz),pf (+ va),,1850–59?,"Piano, transcr.",2nd version of S.472/1
473/1,A29a,Marche des pèlerins chantant la prière du soir (de la symphonie Harold en Italie de Hector Berlioz),pf,,1836–37,"Piano, transcr.",1st version of S.473/1
